zip,year_built,sqft,stories,beds,baths,garage,lastSoldPrice,type_condo,type_coop,type_farm,type_land,type_mobile,type_multi_family,type_other,type_single_family,type_townhomes
98226.0,2006.0,1540.0,1.0,3.0,2.0,0.0,420083.0,True,False,False,False,False,False,False,False,False
98516.0,1969.0,2570.0,1.0,4.0,4.0,8.0,1050070.0,False,False,False,False,False,False,False,True,False
98569.0,1980.0,1560.0,1.0,3.0,2.0,0.0,285089.0,False,False,False,False,False,False,False,True,False
98121.0,2006.0,1100.0,2.0,1.0,1.0,0.0,575087.0,True,False,False,False,False,False,False,False,False
98372.0,2011.0,4160.0,2.0,4.0,3.0,0.0,1127434.0,False,False,False,False,False,False,False,True,False
98166.0,1947.0,800.0,1.0,1.0,1.0,0.0,794913.0,False,False,False,False,False,False,False,True,False
98105.0,1923.0,740.0,2.0,1.0,1.0,0.0,304904.0,False,True,False,False,False,False,False,False,False
98607.0,2000.0,2440.0,2.0,4.0,3.0,3.0,684809.0,False,False,False,False,False,False,False,True,False
98011.0,2012.0,2720.0,2.0,3.0,3.0,0.0,1474913.0,False,False,False,False,False,False,False,True,False
98010.0,2019.0,3340.0,2.0,4.0,4.0,0.0,864911.0,False,False,False,False,False,False,False,True,False
98513.0,1969.0,2680.0,2.0,3.0,3.0,0.0,578909.0,False,False,False,False,False,False,False,True,False
98642.0,2006.0,2950.0,2.0,5.0,2.0,3.0,700064.0,False,False,False,False,False,False,False,True,False
98584.0,2004.0,1900.0,1.0,3.0,2.0,0.0,530086.0,False,False,False,False,False,False,False,True,False
98332.0,1992.0,4260.0,1.0,3.0,4.0,0.0,2257060.0,False,False,False,False,False,False,False,True,False
99354.0,1974.0,3170.0,4.0,5.0,3.0,2.0,574932.0,False,False,False,False,False,False,False,True,False
98125.0,2004.0,1160.0,2.0,2.0,2.0,0.0,499903.0,False,False,False,False,False,False,False,False,True
98569.0,1980.0,2560.0,2.0,3.0,3.0,0.0,489064.0,False,False,False,False,False,False,False,True,False
98311.0,1985.0,1410.0,2.0,4.0,3.0,2.0,464907.0,False,False,False,False,False,False,False,True,False
98026.0,2025.0,1870.0,2.0,4.0,4.0,0.0,693879.0,False,False,False,False,False,False,False,False,True
98075.0,2004.0,2960.0,2.0,4.0,4.0,2.0,1699060.0,False,False,False,False,False,False,False,True,False
99021.0,1992.0,1810.0,2.0,3.0,2.0,0.0,150054.0,False,False,False,True,False,False,False,False,False
99208.0,2013.0,910.0,1.0,2.0,2.0,0.0,119077.0,False,False,False,False,True,False,False,False,False
98584.0,2019.0,6600.0,1.0,3.0,4.0,0.0,3750073.0,False,False,False,False,False,False,False,True,False
98277.0,1992.0,1810.0,2.0,3.0,2.0,0.0,35076.0,False,False,False,True,False,False,False,False,False
98903.0,1978.0,1440.0,1.0,3.0,2.0,2.0,57948.0,False,False,False,False,True,False,False,False,False
98168.0,2025.0,1000.0,2.0,2.0,3.0,0.0,529937.0,False,False,False,False,False,False,False,False,True
98229.0,1973.0,1040.0,1.0,2.0,2.0,0.0,140050.0,False,False,False,False,True,False,False,False,False
98223.0,1986.0,1800.0,1.0,3.0,2.0,0.0,750065.0,False,False,False,False,False,False,False,True,False
98011.0,2025.0,1800.0,2.0,3.0,4.0,0.0,900097.0,False,False,False,False,False,False,False,False,True
98029.0,1992.0,2530.0,2.0,4.0,3.0,0.0,1515057.0,False,False,False,False,False,False,False,True,False
98382.0,1992.0,1810.0,2.0,3.0,0.0,0.0,319915.0,False,False,False,True,False,False,False,False,False
98027.0,2007.0,2780.0,2.0,3.0,3.0,0.0,1399950.0,False,False,False,False,False,False,False,True,False
98021.0,2023.0,2540.0,2.0,5.0,3.0,0.0,1349922.0,False,False,False,False,False,False,False,True,False
98501.0,2000.0,1570.0,2.0,3.0,3.0,0.0,519904.0,False,False,False,False,False,False,False,True,False
98110.0,2003.0,5350.0,2.0,5.0,4.0,0.0,2198067.0,False,False,False,False,False,False,False,True,False
98815.0,1928.0,2030.0,2.0,2.0,3.0,0.0,490060.0,False,False,False,False,False,False,False,True,False
98642.0,2025.0,1820.0,2.0,3.0,2.0,2.0,499921.0,False,False,False,False,False,False,False,True,False
98105.0,2008.0,3110.0,2.0,5.0,4.0,0.0,2349936.0,False,False,False,False,False,False,False,True,False
98405.0,1920.0,3750.0,2.0,3.0,2.0,0.0,845095.0,False,False,False,False,False,False,False,True,False
98252.0,1979.0,2000.0,1.0,3.0,3.0,0.0,950093.0,False,False,False,False,False,False,False,True,False
98229.0,1991.0,2100.0,3.0,3.0,3.0,0.0,537583.0,True,False,False,False,False,False,False,False,False
98229.0,1976.0,460.0,3.0,0.0,1.0,0.0,184918.0,True,False,False,False,False,False,False,False,False
99224.0,1996.0,1400.0,1.0,3.0,2.0,2.0,379920.0,False,False,False,False,False,False,False,True,False
98034.0,1984.0,3740.0,2.0,4.0,4.0,0.0,2399913.0,False,False,False,False,False,False,False,True,False
98239.0,1990.0,1380.0,1.0,2.0,2.0,0.0,537427.0,True,False,False,False,False,False,False,False,False
98105.0,1926.0,2160.0,1.0,4.0,2.0,0.0,1379901.0,False,False,False,False,False,False,False,True,False
98282.0,1989.0,1250.0,1.0,2.0,2.0,0.0,508067.0,False,False,False,False,False,False,False,True,False
99362.0,1901.0,2290.0,2.0,4.0,1.0,0.0,325050.0,False,False,False,False,False,False,False,True,False
98033.0,1976.0,2500.0,3.0,3.0,4.0,0.0,2250085.0,False,False,False,False,False,False,False,True,False
98642.0,2017.0,2480.0,2.0,5.0,3.0,2.0,568083.0,False,False,False,False,False,False,False,True,False
98026.0,2005.0,2130.0,2.0,4.0,3.0,0.0,780050.0,False,False,False,False,False,False,False,True,False
98375.0,2006.0,2060.0,2.0,4.0,3.0,0.0,555070.0,False,False,False,False,False,False,False,True,False
98116.0,1951.0,1800.0,1.0,3.0,2.0,0.0,839929.0,False,False,False,False,False,False,False,True,False
98361.0,2021.0,2450.0,2.0,4.0,2.0,0.0,1074078.0,False,False,False,False,False,False,False,True,False
98569.0,2004.0,1220.0,2.0,2.0,1.0,0.0,275070.0,False,False,False,False,False,False,False,True,False
98513.0,1992.0,1590.0,2.0,3.0,3.0,0.0,494910.0,False,False,False,False,False,False,False,True,False
98512.0,2000.0,2250.0,2.0,4.0,3.0,0.0,592326.0,False,False,False,False,False,False,False,True,False
98105.0,1930.0,3990.0,2.0,5.0,4.0,0.0,2700089.0,False,False,False,False,False,False,False,True,False
98004.0,1996.0,2760.0,2.0,4.0,3.0,0.0,2849929.0,False,False,False,False,False,False,False,True,False
98501.0,2025.0,1860.0,1.0,3.0,2.0,0.0,625011.0,False,False,False,False,False,False,False,True,False
98118.0,1965.0,1810.0,2.0,3.0,2.0,0.0,75100.0,False,False,False,True,False,False,False,False,False
98021.0,1981.0,1780.0,1.0,2.0,2.0,0.0,604924.0,False,False,False,False,True,False,False,False,False
98332.0,1980.0,1780.0,1.0,3.0,2.0,0.0,450086.0,False,False,False,False,True,False,False,False,False
98273.0,1992.0,2260.0,2.0,3.0,5.0,0.0,719920.0,False,False,False,False,False,False,False,True,False
98513.0,1977.0,1180.0,1.0,2.0,2.0,0.0,50068.0,False,False,False,False,False,False,False,True,False
98597.0,2022.0,1300.0,1.0,3.0,2.0,0.0,455099.0,False,False,False,False,False,False,False,True,False
98548.0,1992.0,1760.0,1.0,2.0,2.0,0.0,774932.0,False,False,False,False,False,False,False,True,False
98116.0,2015.0,1460.0,2.0,3.0,2.0,0.0,862025.0,False,False,False,False,False,False,False,True,False
98642.0,1990.0,3090.0,2.0,5.0,3.0,0.0,1015071.0,False,False,False,False,False,False,False,True,False
98405.0,2008.0,1840.0,2.0,3.0,3.0,0.0,468449.0,False,False,False,False,False,False,False,False,True
99037.0,1999.0,2320.0,1.0,3.0,3.0,2.0,480051.0,False,False,False,False,False,False,False,True,False
99003.0,2021.0,1250.0,1.0,3.0,2.0,0.0,414901.0,False,False,False,False,True,False,False,False,False
99163.0,2003.0,2460.0,2.0,4.0,3.0,2.0,548076.0,False,False,False,False,False,False,False,True,False
98272.0,1987.0,1200.0,2.0,2.0,1.0,0.0,860069.0,False,False,False,False,False,False,False,True,False
98292.0,2001.0,1330.0,2.0,2.0,2.0,0.0,485091.0,True,False,False,False,False,False,False,False,False
98264.0,2016.0,2090.0,2.0,4.0,3.0,0.0,685081.0,False,False,False,False,False,False,False,True,False
98001.0,1971.0,2540.0,1.0,3.0,2.0,0.0,775033.0,False,False,False,False,False,False,False,True,False
98121.0,2008.0,860.0,1.0,1.0,1.0,0.0,440084.0,True,False,False,False,False,False,False,False,False
98374.0,1992.0,2430.0,2.0,4.0,3.0,0.0,734940.0,False,False,False,False,False,False,False,True,False
98682.0,2026.0,1610.0,2.0,3.0,2.0,2.0,531189.0,False,False,False,False,False,False,False,True,False
98198.0,1965.0,2230.0,2.0,3.0,3.0,0.0,725087.0,False,False,False,False,False,False,False,True,False
98524.0,1996.0,1250.0,1.0,3.0,2.0,0.0,477449.0,False,False,False,False,False,False,False,True,False
98331.0,1992.0,1810.0,2.0,3.0,2.0,0.0,232586.0,False,False,False,True,False,False,False,False,False
98683.0,1994.0,1150.0,1.0,3.0,2.0,2.0,459944.0,False,False,False,False,False,False,False,True,False
98367.0,2020.0,3650.0,2.0,4.0,5.0,0.0,874937.0,False,False,False,False,False,False,False,True,False
98312.0,1959.0,1930.0,1.0,3.0,2.0,0.0,499914.0,False,False,False,False,False,False,False,True,False
98371.0,1951.0,860.0,1.0,2.0,2.0,0.0,418081.0,False,False,False,False,False,False,False,True,False
98229.0,2006.0,2050.0,3.0,3.0,3.0,0.0,675089.0,False,False,False,False,False,False,False,True,False
99362.0,1901.0,1840.0,2.0,3.0,2.0,0.0,399919.0,False,False,False,False,False,False,False,True,False
98019.0,2011.0,2700.0,2.0,4.0,3.0,0.0,965052.0,False,False,False,False,False,False,False,True,False
98221.0,1990.0,3000.0,1.0,4.0,4.0,0.0,995092.0,False,False,False,False,False,False,False,True,False
98074.0,1971.0,1480.0,1.0,3.0,2.0,0.0,940061.0,False,False,False,False,False,False,False,True,False
98370.0,2018.0,2680.0,2.0,4.0,3.0,0.0,640056.0,False,False,False,False,False,False,False,True,False
98837.0,1998.0,1230.0,1.0,3.0,2.0,0.0,285905.0,False,False,False,False,False,False,False,True,False
98006.0,1980.0,2230.0,3.0,4.0,3.0,0.0,1819941.0,False,False,False,False,False,False,False,True,False
98003.0,1962.0,1370.0,1.0,3.0,2.0,0.0,574923.0,False,False,False,False,False,False,False,True,False
98092.0,1963.0,1450.0,1.0,3.0,2.0,0.0,530074.0,False,False,False,False,False,False,False,True,False
98042.0,1987.0,1770.0,2.0,3.0,3.0,0.0,660089.0,False,False,False,False,False,False,False,True,False
98107.0,2007.0,530.0,1.0,1.0,1.0,0.0,365052.0,True,False,False,False,False,False,False,False,False
98531.0,2025.0,3000.0,2.0,4.0,4.0,0.0,899895.0,False,False,False,False,False,False,False,True,False
99352.0,1998.0,2710.0,2.0,4.0,3.0,2.0,552571.0,False,False,False,False,False,False,False,True,False
98023.0,1978.0,1210.0,2.0,2.0,2.0,0.0,273074.0,True,False,False,False,False,False,False,False,False
98375.0,2000.0,2510.0,2.0,4.0,3.0,0.0,625090.0,False,False,False,False,False,False,False,True,False
98074.0,2019.0,4740.0,2.0,5.0,5.0,0.0,5099920.0,False,False,False,False,False,False,False,True,False
98248.0,2007.0,2150.0,1.0,3.0,2.0,0.0,744943.0,False,False,False,False,False,False,False,True,False
99111.0,1925.0,2170.0,1.0,3.0,2.0,2.0,324901.0,False,False,False,False,False,False,False,True,False
99352.0,2007.0,3000.0,2.0,4.0,3.0,3.0,594073.0,False,False,False,False,False,False,False,True,False
98148.0,1978.0,2140.0,1.0,4.0,3.0,0.0,715099.0,False,False,False,False,False,False,False,True,False
98155.0,1984.0,2050.0,2.0,3.0,3.0,0.0,825100.0,False,False,False,False,False,False,False,True,False
98036.0,1959.0,1240.0,1.0,3.0,2.0,0.0,729948.0,False,False,False,False,False,False,False,True,False
98516.0,2012.0,1440.0,2.0,3.0,3.0,0.0,450075.0,False,False,False,False,False,False,False,True,False
98012.0,2026.0,2470.0,2.0,5.0,3.0,0.0,1240021.0,False,False,False,False,False,False,False,True,False
98290.0,1990.0,4650.0,2.0,4.0,4.0,0.0,2124925.0,False,False,False,False,False,False,False,True,False
98640.0,2017.0,1720.0,1.0,3.0,2.0,0.0,514935.0,False,False,False,False,False,False,False,True,False
99349.0,2001.0,2010.0,1.0,3.0,2.0,0.0,499978.0,False,False,False,False,True,False,False,False,False
98584.0,2006.0,1970.0,2.0,2.0,3.0,0.0,862848.0,False,False,False,False,False,False,False,True,False
98294.0,1988.0,1610.0,1.0,3.0,2.0,0.0,589941.0,False,False,False,False,True,False,False,False,False
98042.0,2003.0,2350.0,2.0,4.0,3.0,0.0,699436.0,False,False,False,False,False,False,False,True,False
98376.0,1992.0,1810.0,2.0,3.0,2.0,0.0,269943.0,False,False,False,True,False,False,False,False,False
98023.0,1973.0,3060.0,2.0,3.0,2.0,2.0,819093.0,False,False,False,False,False,True,False,False,False
98513.0,2012.0,1190.0,1.0,3.0,2.0,0.0,397084.0,False,False,False,False,True,False,False,False,False
99217.0,1905.0,1040.0,1.0,2.0,1.0,2.0,265069.0,False,False,False,False,False,False,False,True,False
99301.0,1954.0,1420.0,2.0,4.0,2.0,0.0,454930.0,False,False,False,False,False,True,False,False,False
98295.0,2011.0,560.0,1.0,1.0,1.0,0.0,148054.0,False,False,False,False,True,False,False,False,False
98625.0,2021.0,2060.0,1.0,4.0,2.0,2.0,612964.0,False,False,False,False,False,False,False,True,False
98119.0,1910.0,1920.0,2.0,3.0,2.0,0.0,1375097.0,False,False,False,False,False,False,False,True,False
98203.0,1946.0,1980.0,1.0,3.0,2.0,0.0,609949.0,False,False,False,False,False,False,False,True,False
98926.0,1950.0,2440.0,2.0,4.0,2.0,0.0,500057.0,False,False,False,False,False,False,False,True,False
99350.0,1925.0,1370.0,1.0,3.0,1.0,1.0,414907.0,False,False,False,False,False,False,False,True,False
98233.0,1954.0,980.0,1.0,3.0,1.0,0.0,306076.0,False,False,False,False,False,False,False,True,False
98233.0,2010.0,1150.0,2.0,2.0,3.0,0.0,395051.0,False,False,False,False,False,False,False,True,False
98004.0,2009.0,810.0,1.0,0.0,1.0,0.0,710074.0,True,False,False,False,False,False,False,False,False
98117.0,1942.0,1740.0,1.0,3.0,1.0,0.0,1019912.0,False,False,False,False,False,False,False,True,False
98034.0,1971.0,2790.0,2.0,4.0,3.0,0.0,1689933.0,False,False,False,False,False,False,False,True,False
98405.0,1905.0,3130.0,2.0,4.0,2.0,0.0,519931.0,False,False,False,False,False,False,False,True,False
98626.0,1992.0,1810.0,2.0,3.0,2.0,0.0,92832.0,False,False,False,True,False,False,False,False,False
98133.0,1948.0,1750.0,1.0,3.0,1.0,0.0,675080.0,False,False,False,False,False,False,False,True,False
98103.0,1922.0,2110.0,2.0,5.0,1.0,0.0,1008596.0,False,False,False,False,False,False,False,True,False
98038.0,1994.0,1230.0,1.0,3.0,2.0,0.0,575062.0,False,False,False,False,False,False,False,True,False
98110.0,1975.0,4030.0,1.0,3.0,4.0,0.0,1084936.0,False,False,False,False,False,False,False,True,False
98023.0,1986.0,3510.0,1.0,4.0,4.0,0.0,1450057.0,False,False,False,False,False,False,False,True,False
98021.0,1977.0,2690.0,2.0,4.0,3.0,0.0,924917.0,False,False,False,False,False,False,False,True,False
99403.0,1995.0,2220.0,2.0,4.0,3.0,2.0,251923.0,False,False,False,False,False,False,False,True,False
99205.0,1953.0,1930.0,1.0,4.0,1.0,4.0,372567.0,False,False,False,False,False,False,False,True,False
98571.0,2022.0,1320.0,2.0,3.0,3.0,0.0,925085.0,False,False,False,False,False,False,False,True,False
98036.0,1990.0,1950.0,1.0,3.0,2.0,0.0,899931.0,False,False,False,False,False,False,False,True,False
98524.0,2000.0,1710.0,1.0,2.0,2.0,0.0,484941.0,True,False,False,False,False,False,False,False,False
99344.0,2025.0,1280.0,1.0,3.0,2.0,0.0,359977.0,False,False,False,False,False,False,False,True,False
98329.0,1993.0,1370.0,3.0,3.0,2.0,0.0,444928.0,False,False,False,False,False,False,False,True,False
98942.0,1982.0,1570.0,1.0,3.0,2.0,1.0,365695.0,False,False,False,False,False,False,False,True,False
98682.0,2026.0,1670.0,2.0,3.0,2.0,2.0,543772.0,False,False,False,False,False,False,False,True,False
98072.0,1965.0,1260.0,1.0,3.0,2.0,0.0,843904.0,False,False,False,False,False,False,False,True,False
98603.0,2022.0,1600.0,1.0,3.0,2.0,0.0,589939.0,False,False,False,False,False,False,False,True,False
98223.0,2004.0,1700.0,2.0,4.0,3.0,0.0,639436.0,False,False,False,False,False,False,False,True,False
98005.0,1969.0,690.0,1.0,1.0,1.0,0.0,389922.0,True,False,False,False,False,False,False,False,False
98902.0,1965.0,1600.0,1.0,3.0,2.0,2.0,351948.0,False,False,False,False,False,False,False,True,False
98603.0,2022.0,1600.0,1.0,3.0,2.0,2.0,590057.0,False,False,False,False,False,False,False,True,False
99338.0,2006.0,1900.0,2.0,3.0,3.0,2.0,426922.0,False,False,False,False,False,False,False,True,False
98036.0,1991.0,2090.0,2.0,4.0,3.0,0.0,819925.0,False,False,False,False,False,False,False,True,False
98930.0,2025.0,1530.0,1.0,3.0,2.0,2.0,401933.0,False,False,False,False,False,False,False,True,False
99352.0,2005.0,1310.0,1.0,3.0,2.0,2.0,400055.0,False,False,False,False,False,False,False,True,False
99205.0,1950.0,1460.0,2.0,3.0,1.0,1.0,295093.0,False,False,False,False,False,False,False,True,False
98038.0,1992.0,2000.0,2.0,4.0,3.0,0.0,779574.0,False,False,False,False,False,False,False,True,False
98027.0,1980.0,1870.0,1.0,3.0,2.0,0.0,1510057.0,False,False,False,False,False,False,False,True,False
98671.0,2017.0,4070.0,4.0,6.0,4.0,3.0,1100065.0,False,False,False,False,False,False,False,True,False
98199.0,1953.0,2160.0,1.0,3.0,2.0,0.0,1324939.0,False,False,False,False,False,False,False,True,False
98607.0,2019.0,2200.0,2.0,4.0,2.0,2.0,699927.0,False,False,False,False,False,False,False,True,False
98020.0,1949.0,2360.0,1.0,3.0,2.0,0.0,2340073.0,False,False,False,False,False,False,False,True,False
98020.0,1960.0,1050.0,1.0,3.0,1.0,0.0,1179928.0,False,False,False,False,False,False,False,True,False
98569.0,2021.0,1500.0,1.0,2.0,2.0,0.0,349927.0,False,False,False,False,False,False,False,True,False
98118.0,1997.0,1400.0,2.0,3.0,3.0,0.0,732904.0,False,False,False,False,False,False,False,True,False
98042.0,1995.0,2410.0,2.0,4.0,3.0,0.0,659902.0,False,False,False,False,False,False,False,True,False
98947.0,2022.0,1360.0,1.0,3.0,2.0,2.0,358926.0,False,False,False,False,False,False,False,True,False
98119.0,1965.0,820.0,1.0,2.0,1.0,0.0,290099.0,True,False,False,False,False,False,False,False,False
98021.0,2025.0,2810.0,2.0,4.0,3.0,0.0,1549909.0,False,False,False,False,False,False,False,True,False
98686.0,2012.0,2260.0,1.0,3.0,2.0,0.0,750091.0,False,False,False,False,False,False,False,True,False
99403.0,1956.0,770.0,1.0,2.0,1.0,1.0,208839.0,False,False,False,False,False,False,False,True,False
98119.0,1978.0,720.0,1.0,1.0,1.0,0.0,349928.0,True,False,False,False,False,False,False,False,False
98023.0,1967.0,970.0,1.0,3.0,1.0,0.0,499933.0,False,False,False,False,False,False,False,True,False
98368.0,2026.0,2070.0,2.0,4.0,3.0,0.0,480004.0,False,False,False,False,False,False,False,True,False
98203.0,1985.0,1800.0,2.0,4.0,2.0,0.0,609947.0,False,False,False,False,False,False,False,True,False
98034.0,1968.0,1460.0,1.0,3.0,2.0,0.0,1198081.0,False,False,False,False,False,False,False,True,False
98801.0,1995.0,1400.0,1.0,3.0,2.0,0.0,439829.0,False,False,False,False,False,False,False,True,False
98908.0,2006.0,1890.0,1.0,3.0,2.0,2.0,475092.0,False,False,False,False,False,False,False,True,False
98501.0,1998.0,2300.0,2.0,4.0,3.0,0.0,678916.0,False,False,False,False,False,False,False,True,False
98168.0,1928.0,600.0,1.0,2.0,1.0,0.0,439054.0,False,False,False,False,False,False,False,True,False
98178.0,1931.0,1010.0,1.0,2.0,1.0,0.0,500092.0,False,False,False,False,False,False,False,True,False
98674.0,2017.0,2270.0,2.0,3.0,2.0,2.0,524975.0,False,False,False,False,False,False,False,True,False
98203.0,1910.0,1000.0,1.0,3.0,1.0,0.0,477078.0,False,False,False,False,False,False,False,True,False
98926.0,2025.0,2050.0,2.0,4.0,3.0,0.0,450094.0,False,False,False,False,False,False,False,True,False
98930.0,2025.0,1530.0,1.0,3.0,1.0,2.0,401932.0,False,False,False,False,False,False,False,True,False
98368.0,2026.0,1660.0,2.0,3.0,3.0,0.0,419899.0,False,False,False,False,False,False,False,True,False
98502.0,2008.0,1000.0,3.0,2.0,2.0,0.0,304941.0,True,False,False,False,False,False,False,False,False
98075.0,2004.0,1140.0,1.0,2.0,2.0,0.0,525071.0,True,False,False,False,False,False,False,False,False
98103.0,2001.0,1140.0,1.0,2.0,2.0,0.0,707551.0,True,False,False,False,False,False,False,False,False
98296.0,2000.0,3080.0,2.0,5.0,3.0,0.0,1349942.0,False,False,False,False,False,False,False,True,False
